,0
6980,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 3], [3, 4], [1, 2, 4]]"
6981,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 3], [1, 2, 4], [2, 3, 4]]"
6982,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [2, 3], [2, 4]]"
6983,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [2, 3], [3, 4]]"
6984,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [2, 4], [3, 4]]"
6985,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [2, 4], [1, 2, 3]]"
6986,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [3, 4], [1, 2, 3]]"
6987,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [1, 2, 3], [2, 3, 4]]"
6988,"[[0, 1], [0, 2], [0, 3], [0, 4], [2, 3], [2, 4], [3, 4]]"
6989,"[[0, 1], [0, 2], [0, 3], [0, 4], [2, 3], [2, 4], [1, 3, 4]]"
6990,"[[0, 1], [0, 2], [0, 3], [0, 4], [2, 3], [3, 4], [1, 2, 4]]"
6991,"[[0, 1], [0, 2], [0, 3], [0, 4], [2, 3], [1, 2, 4], [1, 3, 4]]"
6992,"[[0, 1], [0, 2], [0, 3], [0, 4], [2, 4], [3, 4], [1, 2, 3]]"
6993,"[[0, 1], [0, 2], [0, 3], [0, 4], [2, 4], [1, 2, 3], [1, 3, 4]]"
6994,"[[0, 1], [0, 2], [0, 3], [0, 4], [3, 4], [1, 2, 3], [1, 2, 4]]"
6995,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
6996,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
6997,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
6998,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
6999,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [1, 4], [2, 3]]"
7000,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [1, 4], [2, 4]]"
7001,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [1, 4], [3, 4]]"
7002,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [1, 4], [2, 3, 4]]"
7003,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 3], [2, 4]]"
7004,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 3], [3, 4]]"
7005,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 4], [3, 4]]"
7006,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 4], [2, 3], [2, 4]]"
7007,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 4], [2, 3], [3, 4]]"
7008,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 4], [2, 4], [3, 4]]"
7009,"[[0, 1], [0, 2], [0, 3], [1, 2], [2, 3], [2, 4], [3, 4]]"
7010,"[[0, 1], [0, 2], [0, 3], [1, 2], [2, 3], [2, 4], [1, 3, 4]]"
7011,"[[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 3], [2, 4]]"
7012,"[[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 3], [3, 4]]"
7013,"[[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 4], [3, 4]]"
7014,"[[0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [2, 4], [3, 4]]"
7015,"[[0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [3, 4], [1, 2, 4]]"
7016,"[[0, 1], [0, 2], [0, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7017,"[[0, 1], [0, 2], [0, 3], [1, 4], [2, 4], [3, 4], [1, 2, 3]]"
7018,"[[0, 1], [0, 2], [0, 3], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7019,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3]]"
7020,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 3], [1, 4], [2, 4]]"
7021,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 3], [1, 4], [3, 4]]"
7022,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3, 4]]"
7023,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 3], [2, 3], [2, 4]]"
7024,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 3], [2, 3], [3, 4]]"
7025,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 3], [2, 4], [3, 4]]"
7026,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 4], [2, 3], [2, 4]]"
7027,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 4], [2, 3], [3, 4]]"
7028,"[[0, 1], [0, 2], [0, 4], [1, 2], [1, 4], [2, 4], [3, 4]]"
7029,"[[0, 1], [0, 2], [0, 4], [1, 2], [2, 3], [2, 4], [3, 4]]"
7030,"[[0, 1], [0, 2], [0, 4], [1, 2], [2, 3], [2, 4], [1, 3, 4]]"
7031,"[[0, 1], [0, 2], [0, 4], [1, 3], [1, 4], [2, 3], [2, 4]]"
7032,"[[0, 1], [0, 2], [0, 4], [1, 3], [1, 4], [2, 3], [3, 4]]"
7033,"[[0, 1], [0, 2], [0, 4], [1, 3], [1, 4], [2, 4], [3, 4]]"
7034,"[[0, 1], [0, 2], [0, 4], [1, 3], [2, 3], [2, 4], [3, 4]]"
7035,"[[0, 1], [0, 2], [0, 4], [1, 3], [2, 3], [3, 4], [1, 2, 4]]"
7036,"[[0, 1], [0, 2], [0, 4], [1, 4], [2, 3], [2, 4], [3, 4]]"
7037,"[[0, 1], [0, 2], [0, 4], [1, 4], [2, 4], [3, 4], [1, 2, 3]]"
7038,"[[0, 1], [0, 2], [0, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7039,"[[0, 1], [0, 2], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]"
7040,"[[0, 1], [0, 2], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4]]"
7041,"[[0, 1], [0, 2], [1, 2], [1, 3], [1, 4], [2, 3], [0, 3, 4]]"
7042,"[[0, 1], [0, 2], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4]]"
7043,"[[0, 1], [0, 2], [1, 2], [1, 3], [1, 4], [2, 4], [0, 3, 4]]"
7044,"[[0, 1], [0, 2], [1, 2], [1, 3], [1, 4], [0, 3, 4], [2, 3, 4]]"
7045,"[[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4]]"
7046,"[[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [0, 3, 4]]"
7047,"[[0, 1], [0, 2], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4]]"
7048,"[[0, 1], [0, 2], [1, 2], [1, 4], [2, 3], [2, 4], [0, 3, 4]]"
7049,"[[0, 1], [0, 2], [1, 2], [2, 3], [2, 4], [0, 3, 4], [1, 3, 4]]"
7050,"[[0, 1], [0, 2], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7051,"[[0, 1], [0, 2], [1, 3], [1, 4], [2, 3], [2, 4], [0, 3, 4]]"
7052,"[[0, 1], [0, 2], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7053,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3]]"
7054,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 4]]"
7055,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [3, 4]]"
7056,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3, 4]]"
7057,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [2, 3], [2, 4]]"
7058,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [2, 3], [3, 4]]"
7059,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [2, 4], [3, 4]]"
7060,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 4], [2, 3], [2, 4]]"
7061,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 4], [2, 3], [3, 4]]"
7062,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 4], [2, 4], [3, 4]]"
7063,"[[0, 1], [0, 3], [0, 4], [1, 2], [2, 3], [2, 4], [3, 4]]"
7064,"[[0, 1], [0, 3], [0, 4], [1, 2], [2, 3], [2, 4], [1, 3, 4]]"
7065,"[[0, 1], [0, 3], [0, 4], [1, 3], [1, 4], [2, 3], [2, 4]]"
7066,"[[0, 1], [0, 3], [0, 4], [1, 3], [1, 4], [2, 3], [3, 4]]"
7067,"[[0, 1], [0, 3], [0, 4], [1, 3], [1, 4], [2, 4], [3, 4]]"
7068,"[[0, 1], [0, 3], [0, 4], [1, 3], [2, 3], [2, 4], [3, 4]]"
7069,"[[0, 1], [0, 3], [0, 4], [1, 3], [2, 3], [3, 4], [1, 2, 4]]"
7070,"[[0, 1], [0, 3], [0, 4], [1, 4], [2, 3], [2, 4], [3, 4]]"
7071,"[[0, 1], [0, 3], [0, 4], [1, 4], [2, 4], [3, 4], [1, 2, 3]]"
7072,"[[0, 1], [0, 3], [0, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7073,"[[0, 1], [0, 3], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]"
7074,"[[0, 1], [0, 3], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4]]"
7075,"[[0, 1], [0, 3], [1, 2], [1, 3], [1, 4], [2, 3], [0, 2, 4]]"
7076,"[[0, 1], [0, 3], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4]]"
7077,"[[0, 1], [0, 3], [1, 2], [1, 3], [1, 4], [3, 4], [0, 2, 4]]"
7078,"[[0, 1], [0, 3], [1, 2], [1, 3], [1, 4], [0, 2, 4], [2, 3, 4]]"
7079,"[[0, 1], [0, 3], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4]]"
7080,"[[0, 1], [0, 3], [1, 2], [1, 3], [2, 3], [3, 4], [0, 2, 4]]"
7081,"[[0, 1], [0, 3], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4]]"
7082,"[[0, 1], [0, 3], [1, 2], [1, 4], [2, 3], [3, 4], [0, 2, 4]]"
7083,"[[0, 1], [0, 3], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7084,"[[0, 1], [0, 3], [1, 3], [1, 4], [2, 3], [3, 4], [0, 2, 4]]"
7085,"[[0, 1], [0, 3], [1, 3], [2, 3], [3, 4], [0, 2, 4], [1, 2, 4]]"
7086,"[[0, 1], [0, 3], [0, 2, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7087,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]"
7088,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4]]"
7089,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4]]"
7090,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 4], [2, 4], [0, 2, 3]]"
7091,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 4], [3, 4], [0, 2, 3]]"
7092,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 4], [0, 2, 3], [2, 3, 4]]"
7093,"[[0, 1], [0, 4], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4]]"
7094,"[[0, 1], [0, 4], [1, 2], [1, 3], [2, 4], [3, 4], [0, 2, 3]]"
7095,"[[0, 1], [0, 4], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4]]"
7096,"[[0, 1], [0, 4], [1, 2], [1, 4], [2, 4], [3, 4], [0, 2, 3]]"
7097,"[[0, 1], [0, 4], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7098,"[[0, 1], [0, 4], [1, 3], [1, 4], [2, 4], [3, 4], [0, 2, 3]]"
7099,"[[0, 1], [0, 4], [1, 4], [2, 4], [3, 4], [0, 2, 3], [1, 2, 3]]"
7100,"[[0, 1], [0, 4], [0, 2, 3], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7101,"[[0, 1], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7102,"[[0, 1], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [0, 3, 4]]"
7103,"[[0, 1], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4], [0, 2, 4]]"
7104,"[[0, 1], [1, 2], [1, 3], [1, 4], [2, 3], [0, 2, 4], [0, 3, 4]]"
7105,"[[0, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [0, 2, 3]]"
7106,"[[0, 1], [1, 2], [1, 3], [1, 4], [2, 4], [0, 2, 3], [0, 3, 4]]"
7107,"[[0, 1], [1, 2], [1, 3], [1, 4], [3, 4], [0, 2, 3], [0, 2, 4]]"
7108,"[[0, 1], [1, 2], [1, 3], [1, 4], [0, 2, 3], [0, 2, 4], [0, 3, 4]]"
7109,"[[0, 1], [1, 2], [1, 3], [1, 4], [0, 2, 3], [0, 2, 4], [2, 3, 4]]"
7110,"[[0, 1], [1, 2], [1, 3], [1, 4], [0, 2, 3], [0, 3, 4], [2, 3, 4]]"
7111,"[[0, 1], [1, 2], [1, 3], [1, 4], [0, 2, 4], [0, 3, 4], [2, 3, 4]]"
7112,"[[0, 1], [1, 2], [1, 3], [0, 2, 3], [0, 2, 4], [0, 3, 4], [2, 3, 4]]"
7113,"[[0, 1], [1, 2], [1, 4], [0, 2, 3], [0, 2, 4], [0, 3, 4], [2, 3, 4]]"
7114,"[[0, 1], [1, 2], [0, 2, 3], [0, 2, 4], [0, 3, 4], [1, 3, 4], [2, 3, 4]]"
7115,"[[0, 1], [1, 3], [1, 4], [0, 2, 3], [0, 2, 4], [0, 3, 4], [2, 3, 4]]"
7116,"[[0, 1], [1, 3], [0, 2, 3], [0, 2, 4], [0, 3, 4], [1, 2, 4], [2, 3, 4]]"
7117,"[[0, 1], [1, 4], [0, 2, 3], [0, 2, 4], [0, 3, 4], [1, 2, 3], [2, 3, 4]]"
7118,"[[0, 1], [0, 2, 3], [0, 2, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
7119,"[[0, 1], [0, 2, 3], [0, 2, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
7120,"[[0, 1], [0, 2, 3], [0, 2, 4], [0, 3, 4], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
7121,"[[0, 1], [0, 2, 3], [0, 2, 4], [0, 3, 4], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7122,"[[0, 1], [0, 2, 3], [0, 2, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7123,"[[0, 1], [0, 2, 3], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7124,"[[0, 1], [0, 2, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7125,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3]]"
7126,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 4]]"
7127,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [3, 4]]"
7128,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3, 4]]"
7129,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [2, 3], [2, 4]]"
7130,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [2, 3], [3, 4]]"
7131,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [2, 4], [3, 4]]"
7132,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 4], [2, 3], [2, 4]]"
7133,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 4], [2, 3], [3, 4]]"
7134,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 4], [2, 4], [3, 4]]"
7135,"[[0, 2], [0, 3], [0, 4], [1, 2], [2, 3], [2, 4], [3, 4]]"
7136,"[[0, 2], [0, 3], [0, 4], [1, 2], [2, 3], [2, 4], [1, 3, 4]]"
7137,"[[0, 2], [0, 3], [0, 4], [1, 3], [1, 4], [2, 3], [2, 4]]"
7138,"[[0, 2], [0, 3], [0, 4], [1, 3], [1, 4], [2, 3], [3, 4]]"
7139,"[[0, 2], [0, 3], [0, 4], [1, 3], [1, 4], [2, 4], [3, 4]]"
7140,"[[0, 2], [0, 3], [0, 4], [1, 3], [2, 3], [2, 4], [3, 4]]"
7141,"[[0, 2], [0, 3], [0, 4], [1, 3], [2, 3], [3, 4], [1, 2, 4]]"
7142,"[[0, 2], [0, 3], [0, 4], [1, 4], [2, 3], [2, 4], [3, 4]]"
7143,"[[0, 2], [0, 3], [0, 4], [1, 4], [2, 4], [3, 4], [1, 2, 3]]"
7144,"[[0, 2], [0, 3], [0, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7145,"[[0, 2], [0, 3], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]"
7146,"[[0, 2], [0, 3], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4]]"
7147,"[[0, 2], [0, 3], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4]]"
7148,"[[0, 2], [0, 3], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4]]"
7149,"[[0, 2], [0, 3], [1, 2], [1, 3], [2, 3], [2, 4], [0, 1, 4]]"
7150,"[[0, 2], [0, 3], [1, 2], [1, 3], [2, 3], [3, 4], [0, 1, 4]]"
7151,"[[0, 2], [0, 3], [1, 2], [1, 3], [2, 4], [3, 4], [0, 1, 4]]"
7152,"[[0, 2], [0, 3], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4]]"
7153,"[[0, 2], [0, 3], [1, 2], [2, 3], [2, 4], [3, 4], [0, 1, 4]]"
7154,"[[0, 2], [0, 3], [1, 2], [2, 3], [2, 4], [0, 1, 4], [1, 3, 4]]"
7155,"[[0, 2], [0, 3], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7156,"[[0, 2], [0, 3], [1, 3], [2, 3], [2, 4], [3, 4], [0, 1, 4]]"
7157,"[[0, 2], [0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 4], [1, 2, 4]]"
7158,"[[0, 2], [0, 3], [0, 1, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7159,"[[0, 2], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]"
7160,"[[0, 2], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4]]"
7161,"[[0, 2], [0, 4], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4]]"
7162,"[[0, 2], [0, 4], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4]]"
7163,"[[0, 2], [0, 4], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4]]"
7164,"[[0, 2], [0, 4], [1, 2], [1, 4], [2, 3], [2, 4], [0, 1, 3]]"
7165,"[[0, 2], [0, 4], [1, 2], [1, 4], [2, 3], [3, 4], [0, 1, 3]]"
7166,"[[0, 2], [0, 4], [1, 2], [1, 4], [2, 4], [3, 4], [0, 1, 3]]"
7167,"[[0, 2], [0, 4], [1, 2], [2, 3], [2, 4], [3, 4], [0, 1, 3]]"
7168,"[[0, 2], [0, 4], [1, 2], [2, 3], [2, 4], [0, 1, 3], [1, 3, 4]]"
7169,"[[0, 2], [0, 4], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7170,"[[0, 2], [0, 4], [1, 4], [2, 3], [2, 4], [3, 4], [0, 1, 3]]"
7171,"[[0, 2], [0, 4], [1, 4], [2, 4], [3, 4], [0, 1, 3], [1, 2, 3]]"
7172,"[[0, 2], [0, 4], [0, 1, 3], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7173,"[[0, 2], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7174,"[[0, 2], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [0, 3, 4]]"
7175,"[[0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [0, 1, 4]]"
7176,"[[0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [0, 1, 4], [0, 3, 4]]"
7177,"[[0, 2], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4], [0, 1, 3]]"
7178,"[[0, 2], [1, 2], [1, 4], [2, 3], [2, 4], [0, 1, 3], [0, 3, 4]]"
7179,"[[0, 2], [1, 2], [2, 3], [2, 4], [3, 4], [0, 1, 3], [0, 1, 4]]"
7180,"[[0, 2], [1, 2], [2, 3], [2, 4], [0, 1, 3], [0, 1, 4], [0, 3, 4]]"
7181,"[[0, 2], [1, 2], [2, 3], [2, 4], [0, 1, 3], [0, 1, 4], [1, 3, 4]]"
7182,"[[0, 2], [1, 2], [2, 3], [2, 4], [0, 1, 3], [0, 3, 4], [1, 3, 4]]"
7183,"[[0, 2], [1, 2], [2, 3], [2, 4], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
7184,"[[0, 2], [1, 2], [2, 3], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
7185,"[[0, 2], [1, 2], [2, 4], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
7186,"[[0, 2], [1, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 3, 4], [2, 3, 4]]"
7187,"[[0, 2], [2, 3], [2, 4], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
7188,"[[0, 2], [2, 3], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 4], [1, 3, 4]]"
7189,"[[0, 2], [2, 4], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 3], [1, 3, 4]]"
7190,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
7191,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
7192,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
7193,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7194,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7195,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7196,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7197,"[[0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]"
7198,"[[0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4]]"
7199,"[[0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4]]"
7200,"[[0, 3], [0, 4], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4]]"
7201,"[[0, 3], [0, 4], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4]]"
7202,"[[0, 3], [0, 4], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7203,"[[0, 3], [0, 4], [1, 3], [1, 4], [2, 3], [2, 4], [0, 1, 2]]"
7204,"[[0, 3], [0, 4], [1, 3], [1, 4], [2, 3], [3, 4], [0, 1, 2]]"
7205,"[[0, 3], [0, 4], [1, 3], [1, 4], [2, 4], [3, 4], [0, 1, 2]]"
7206,"[[0, 3], [0, 4], [1, 3], [2, 3], [2, 4], [3, 4], [0, 1, 2]]"
7207,"[[0, 3], [0, 4], [1, 3], [2, 3], [3, 4], [0, 1, 2], [1, 2, 4]]"
7208,"[[0, 3], [0, 4], [1, 4], [2, 3], [2, 4], [3, 4], [0, 1, 2]]"
7209,"[[0, 3], [0, 4], [1, 4], [2, 4], [3, 4], [0, 1, 2], [1, 2, 3]]"
7210,"[[0, 3], [0, 4], [0, 1, 2], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7211,"[[0, 3], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
7212,"[[0, 3], [1, 2], [1, 3], [1, 4], [2, 3], [3, 4], [0, 2, 4]]"
7213,"[[0, 3], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [0, 1, 4]]"
7214,"[[0, 3], [1, 2], [1, 3], [2, 3], [3, 4], [0, 1, 4], [0, 2, 4]]"
7215,"[[0, 3], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4], [0, 1, 2]]"
7216,"[[0, 3], [1, 3], [1, 4], [2, 3], [3, 4], [0, 1, 2], [0, 2, 4]]"
7217,"[[0, 3], [1, 3], [2, 3], [2, 4], [3, 4], [0, 1, 2], [0, 1, 4]]"
7218,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 2], [0, 1, 4], [0, 2, 4]]"
7219,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 2], [0, 1, 4], [1, 2, 4]]"
7220,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 2], [0, 2, 4], [1, 2, 4]]"
7221,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 4], [0, 2, 4], [1, 2, 4]]"
7222,"[[0, 3], [1, 3], [2, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 4]]"
7223,"[[0, 3], [1, 3], [3, 4], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 4]]"
7224,"[[0, 3], [1, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 4], [2, 3, 4]]"
7225,"[[0, 3], [2, 3], [3, 4], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 4]]"
7226,"[[0, 3], [2, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 4], [1, 3, 4]]"
7227,"[[0, 3], [3, 4], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 3], [1, 2, 4]]"
7228,"[[0, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
7229,"[[0, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
7230,"[[0, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
7231,"[[0, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7232,"[[0, 3], [0, 1, 2], [0, 1, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7233,"[[0, 3], [0, 1, 2], [0, 2, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
7234,"[[0, 3], [0, 1, 4], [0, 2, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
